# 02805 shared playground — week 4 release (frozen snapshot, 2026-09-15)
# Philosophers on English Wikipedia, born before 1900: everyone in the seven lists
# 'List of philosophers born in the centuries BC' ... 'born in the 19th century'
# (redirects resolved).
# Edge A -> B when the article of A links to the article of B; weight = how many
# times. 1444 nodes, 11135 directed edges, 8186 with weight 1, max 18.
# Sum both directions for an undirected weighted network.
source	target	weight
Ammonius_Saccas	Plotinus	4
Ammonius_Saccas	Porphyry_of_Tyre	2
Anacharsis	Tertullian	1
Ananda_Coomaraswamy	Adi_Shankara	1
Ananda_Coomaraswamy	Augustine_of_Hippo	1
Ananda_Coomaraswamy	Clement_of_Alexandria	1
Ananda_Coomaraswamy	Meister_Eckhart	1
Ananda_Coomaraswamy	Philo	1
Ananda_Coomaraswamy	Plato	1
Ananda_Coomaraswamy	Plotinus	1
Ananda_Coomaraswamy	Rabindranath_Tagore	1
Ananda_Coomaraswamy	Thomas_Aquinas	1
Anandavardhana	Abhinavagupta	1
Anandavardhana	Adi_Shankara	1
Anandavardhana	Pāṇini	1
Anaxagoras	Dante_Alighieri	1
Anaxagoras	Diogenes_Laertius	1
Anaxagoras	Friedrich_Nietzsche	1
Anaxagoras	Johann_Wolfgang_von_Goethe	1
Anaxagoras	Nicholas_of_Cusa	1
Anaxagoras	Parmenides	2
Anaxagoras	Plato	2
Anaxagoras	Plutarch	9
Anaxagoras	Seneca_the_Younger	1
Anaxagoras	Sextus_Empiricus	4
Anaxagoras	Simplicius_of_Cilicia	2
Anaxagoras	Socrates	2
Anaxarchus	Democritus	2
Anaxarchus	Diogenes_Laertius	2
Anaxarchus	Metrodorus_of_Chios	1
Anaxarchus	Plutarch	2
Anaxarchus	Pyrrho	2
Anaxarchus	Sextus_Empiricus	1
Anaxilaus	Eusebius	1
Anaximander	Anaxagoras	1
Anaximander	Anaximenes_of_Miletus	3
Anaximander	Aristotle	3
Anaximander	Augustine_of_Hippo	1
Anaximander	Bertrand_Russell	1
Anaximander	Boethius	1
Anaximander	Cicero	1
Anaximander	Democritus	1
Anaximander	Diogenes_Laertius	2
Anaximander	Diogenes_of_Apollonia	1
Anaximander	Empedocles	1
Anaximander	Epicurus	1
Anaximander	Eusebius	2
Anaximander	Friedrich_Nietzsche	3
Anaximander	Heraclitus	1
Anaximander	Leucippus	1
Anaximander	Martin_Heidegger	1
Anaximander	Pherecydes_of_Syros	1
Anaximander	Plato	1
Anaximander	Plutarch	1
Anaximander	Porphyry_of_Tyre	1
Anaximander	Pythagoras	2
Anaximander	Seneca_the_Younger	2
Anaximander	Simplicius_of_Cilicia	3
Anaximander	Thales_of_Miletus	5
Anaximander	Themistius	3
Anaximander	Theophrastus	2
Anaximander	Xenophanes	1
Anaximenes_of_Miletus	Anaxagoras	2
Anaximenes_of_Miletus	Anaximander	2
Anaximenes_of_Miletus	Aristotle	3
Anaximenes_of_Miletus	Diogenes_Laertius	1
Anaximenes_of_Miletus	Diogenes_of_Apollonia	2
Anaximenes_of_Miletus	Georg_Wilhelm_Friedrich_Hegel	1
Anaximenes_of_Miletus	Heraclitus	2
Anaximenes_of_Miletus	Isaac_Newton	1
Anaximenes_of_Miletus	Plato	1
Anaximenes_of_Miletus	Plutarch	1
Anaximenes_of_Miletus	Simplicius_of_Cilicia	1
Anaximenes_of_Miletus	Thales_of_Miletus	2
Anaximenes_of_Miletus	Theophrastus	3
Anaximenes_of_Miletus	Xenophanes	2
Andrea_Cesalpino	Aristotle	1
Andrea_Cesalpino	Averroes	1
Andrea_Cesalpino	Baruch_Spinoza	1
Andrea_Cesalpino	John_Ray	1
Andrea_Cesalpino	Nicolaus_Taurellus	1
Andronicus_of_Rhodes	Aristotle	2
Andronicus_of_Rhodes	Plutarch	1
Andronicus_of_Rhodes	Theophrastus	1
Anna_Maria_van_Schurman	Elisabeth_of_the_Palatinate	1
Anna_Maria_van_Schurman	Gottfried_Wilhelm_Leibniz	1
Anna_Maria_van_Schurman	Jesus	1
Anna_Maria_van_Schurman	Seneca_the_Younger	1
Anne_Conway_(philosopher)	Franciscus_Mercurius_van_Helmont	2
Anne_Conway_(philosopher)	Gottfried_Wilhelm_Leibniz	2
Anne_Conway_(philosopher)	Henry_More	2
Anne_Conway_(philosopher)	René_Descartes	1
Anne_Conway_(philosopher)	Robert_Boyle	1
Anniceris	Aristippus	1
Anniceris	Diogenes_Laertius	1
Anniceris	Hegesias_of_Cyrene	1
Anniceris	Plato	1
Anselm_of_Canterbury	Aristotle	1
Anselm_of_Canterbury	Augustine_of_Hippo	2
Anselm_of_Canterbury	Boethius	2
Anselm_of_Canterbury	Bonaventure	1
Anselm_of_Canterbury	Calcidius	1
Anselm_of_Canterbury	Duns_Scotus	2
Anselm_of_Canterbury	Gilbert_de_la_Porrée	1
Anselm_of_Canterbury	Gottfried_Wilhelm_Leibniz	1
Anselm_of_Canterbury	Gregory_of_Nyssa	1
Anselm_of_Canterbury	Immanuel_Kant	2
Anselm_of_Canterbury	Jesus	2
Anselm_of_Canterbury	John_Scotus_Eriugena	1
Anselm_of_Canterbury	John_of_Salisbury	1
Anselm_of_Canterbury	Origen	1
Anselm_of_Canterbury	Peter_Damian	1
Anselm_of_Canterbury	Plato	1
Anselm_of_Canterbury	Pseudo-Dionysius_the_Areopagite	1
Anselm_of_Canterbury	René_Descartes	1
Anselm_of_Canterbury	Roscellinus	3
Anselm_of_Canterbury	Thomas_Aquinas	3
Anselm_of_Canterbury	William_of_Conches	1
Anselm_of_Canterbury	William_of_Ockham	1
Anthony_Ashley-Cooper,_3rd_Earl_of_Shaftesbury	Adam_Smith	1
Anthony_Ashley-Cooper,_3rd_Earl_of_Shaftesbury	Aristotle	1
Anthony_Ashley-Cooper,_3rd_Earl_of_Shaftesbury	Baruch_Spinoza	1
Anthony_Ashley-Cooper,_3rd_Earl_of_Shaftesbury	Benjamin_Whichcote	1
Anthony_Ashley-Cooper,_3rd_Earl_of_Shaftesbury	Bernard_Mandeville	1
Anthony_Ashley-Cooper,_3rd_Earl_of_Shaftesbury	Damaris_Cudworth_Masham	1
Anthony_Ashley-Cooper,_3rd_Earl_of_Shaftesbury	David_Hume	1
Anthony_Ashley-Cooper,_3rd_Earl_of_Shaftesbury	Denis_Diderot	1
Anthony_Ashley-Cooper,_3rd_Earl_of_Shaftesbury	Francis_Hutcheson_(philosopher)	1
Anthony_Ashley-Cooper,_3rd_Earl_of_Shaftesbury	George_Berkeley	1
Anthony_Ashley-Cooper,_3rd_Earl_of_Shaftesbury	Gottfried_Wilhelm_Leibniz	1
Anthony_Ashley-Cooper,_3rd_Earl_of_Shaftesbury	Gotthold_Ephraim_Lessing	1
Anthony_Ashley-Cooper,_3rd_Earl_of_Shaftesbury	Jean_Le_Clerc_(theologian)	1
Anthony_Ashley-Cooper,_3rd_Earl_of_Shaftesbury	Johann_Gottfried_Herder	1
Anthony_Ashley-Cooper,_3rd_Earl_of_Shaftesbury	John_Locke	1
Anthony_Ashley-Cooper,_3rd_Earl_of_Shaftesbury	John_Toland	1
Anthony_Ashley-Cooper,_3rd_Earl_of_Shaftesbury	Jonathan_Edwards_(theologian)	1
Anthony_Ashley-Cooper,_3rd_Earl_of_Shaftesbury	Joseph_Butler	1
Anthony_Ashley-Cooper,_3rd_Earl_of_Shaftesbury	Moses_Mendelssohn	1
Anthony_Ashley-Cooper,_3rd_Earl_of_Shaftesbury	Pierre_Bayle	1
Anthony_Ashley-Cooper,_3rd_Earl_of_Shaftesbury	René_Descartes	1
Anthony_Ashley-Cooper,_3rd_Earl_of_Shaftesbury	Thomas_Hobbes	1
Anthony_Ashley-Cooper,_3rd_Earl_of_Shaftesbury	Thomas_Jefferson	1
Anthony_Ashley-Cooper,_3rd_Earl_of_Shaftesbury	Voltaire	2
Anthony_Ashley-Cooper,_3rd_Earl_of_Shaftesbury	Wilhelm_von_Humboldt	1
Anthony_Collins_(philosopher)	John_Locke	1
Anthony_Collins_(philosopher)	Richard_Bentley	1
Anthony_Collins_(philosopher)	Samuel_Clarke	2
Antiochus_of_Ascalon	Arcesilaus	1
Antiochus_of_Ascalon	Augustine_of_Hippo	2
Antiochus_of_Ascalon	Carneades	1
Antiochus_of_Ascalon	Cicero	4
Antiochus_of_Ascalon	Eduard_Zeller	1
Antiochus_of_Ascalon	Numenius_of_Apamea	1
Antiochus_of_Ascalon	Panaetius	1
Antiochus_of_Ascalon	Philo_of_Larissa	2
Antiochus_of_Ascalon	Philodemus	3
Antiochus_of_Ascalon	Plutarch	2
Antiochus_of_Ascalon	Sextus_Empiricus	6
Antiochus_of_Ascalon	Titus_Pomponius_Atticus	1
Antiphon_(orator)	Alcibiades	1
Antiphon_(orator)	Gorgias	2
Antiphon_(orator)	Philostratus	1
Antiphon_(orator)	Plato	1
Antiphon_(orator)	Thucydides	2
Antiphon_(orator)	Xenophon	1
Antisthenes	Alcibiades	1
Antisthenes	Alexander_of_Aphrodisias	1
Antisthenes	Aristotle	2
Antisthenes	Cicero	1
Antisthenes	Crates_of_Thebes	1
Antisthenes	Diogenes	1
Antisthenes	Diogenes_Laertius	2
Antisthenes	Gorgias	3
Antisthenes	Plato	1
Antisthenes	Socrates	2
Antisthenes	Xenophon	1
Antisthenes	Zeno_of_Citium	1
Antoine_Arnauld	Augustine_of_Hippo	2
Antoine_Arnauld	Blaise_Pascal	1
Antoine_Arnauld	Euclid	1
Antoine_Arnauld	Gottfried_Wilhelm_Leibniz	1
Antoine_Arnauld	Nicolas_Malebranche	1
Antoine_Arnauld	René_Descartes	1
Antoine_Augustin_Cournot	Aristotle	1
Antoine_Augustin_Cournot	Pierre-Simon_Laplace	1
Antoine_Le_Grand	Jacques_Rohault	1
Antoine_Le_Grand	John_Sergeant_(priest)	1
Anton_Wilhelm_Amo	Christian_Wolff_(philosopher)	1
Anton_Wilhelm_Amo	René_Descartes	2
Antonio_Gramsci	Antonio_Labriola	1
Antonio_Gramsci	Benedetto_Croce	3
Antonio_Gramsci	Charles_Darwin	1
Antonio_Gramsci	Friedrich_Engels	1
Antonio_Gramsci	Friedrich_Nietzsche	1
Antonio_Gramsci	Georg_Wilhelm_Friedrich_Hegel	2
Antonio_Gramsci	Georges_Sorel	3
Antonio_Gramsci	Giovanni_Gentile	1
Antonio_Gramsci	Leon_Trotsky	1
Antonio_Gramsci	Niccolò_Machiavelli	2
Antonio_Gramsci	Pierre-Joseph_Proudhon	1
Antonio_Gramsci	Sigmund_Freud	1
Antonio_Gramsci	Vilfredo_Pareto	1
Antonio_Gramsci	Vladimir_Lenin	2
Antonio_Labriola	Antonio_Gramsci	1
Antonio_Labriola	Benedetto_Croce	1
Antonio_Labriola	Georg_Wilhelm_Friedrich_Hegel	1
Antonio_Labriola	Johann_Friedrich_Herbart	1
Antonio_Labriola	Karl_Kautsky	1
Antonio_Labriola	Leon_Trotsky	1
Antonio_Rosmini	Georg_Wilhelm_Friedrich_Hegel	1
Antonio_Rosmini	John_Locke	1
Apollonius_of_Tyana	Eusebius	1
Apollonius_of_Tyana	Hunayn_ibn_Ishaq	1
Apollonius_of_Tyana	Iamblichus	1
Apollonius_of_Tyana	Jesus	1
Apollonius_of_Tyana	Laozi	1
Apollonius_of_Tyana	Lucian	1
Apollonius_of_Tyana	Marquis_de_Sade	1
Apollonius_of_Tyana	Philostratus	3
Apollonius_of_Tyana	Porphyry_of_Tyre	2
Apollonius_of_Tyana	Pythagoras	3
Apollonius_of_Tyana	Socrates	1
Apuleius	Augustine_of_Hippo	2
Apuleius	Boethius	1
Apuleius	Plato	1
Apuleius	Plutarch	1
Arcesilaus	Aristo_of_Chios	1
Arcesilaus	Blaise_Pascal	1
Arcesilaus	Cicero	1
Arcesilaus	Cleanthes	1
Arcesilaus	Crantor	1
Arcesilaus	Diodorus_Cronus	3
Arcesilaus	Diogenes_Laertius	3
Arcesilaus	Epicurus	1
Arcesilaus	Eusebius	4
Arcesilaus	Heraclitus	1
Arcesilaus	Menedemus	1
Arcesilaus	Numenius_of_Apamea	1
Arcesilaus	Parmenides	1
Arcesilaus	Plato	3
Arcesilaus	Plutarch	1
Arcesilaus	Pyrrho	5
Arcesilaus	Sextus_Empiricus	2
Arcesilaus	Socrates	1
Arcesilaus	Theophrastus	1
Arcesilaus	Timon_of_Phlius	4
Arcesilaus	Zeno_of_Citium	2
Archibald_Alison_(author)	Dugald_Stewart	1
Archimedes	Alfred_North_Whitehead	1
Archimedes	Apuleius	1
Archimedes	Archytas	1
Archimedes	Aristotle	2
Archimedes	Christiaan_Huygens	1
Archimedes	Cicero	4
Archimedes	Democritus	1
Archimedes	Euclid	1
Archimedes	Eudoxus_of_Cnidus	2
Archimedes	Galen	2
Archimedes	Galileo_Galilei	2
Archimedes	Gerard_of_Cremona	1
Archimedes	Gottfried_Wilhelm_Leibniz	1
Archimedes	Gotthold_Ephraim_Lessing	1
Archimedes	Isaac_Newton	1
Archimedes	Lucian	1
Archimedes	Plato	1
Archimedes	Plutarch	4
Archimedes	Ptolemy	1
Archimedes	René_Descartes	1
Archimedes	Thābit_ibn_Qurra	1
Archimedes	William_of_Moerbeke	1
Archytas	Aristotle	1
Archytas	Diogenes_Laertius	1
Archytas	Euclid	1
Archytas	Eudoxus_of_Cnidus	1
Archytas	Favorinus	1
Archytas	Philolaus	1
Archytas	Plato	3
Archytas	Plutarch	1
Archytas	Ptolemy	1
Archytas	Pythagoras	1
Aristides_of_Athens	Celsus	1
Aristides_of_Athens	Eusebius	2
Aristides_of_Athens	Origen	1
Aristippus	Aristotle	1
Aristippus	Diogenes_Laertius	2
Aristippus	Panaetius	1
Aristippus	Plato	1
Aristippus	Socrates	3
Aristippus	Theophrastus	1
Aristippus	Xenophon	1
Aristo_of_Chios	Arcesilaus	2
Aristo_of_Chios	Chrysippus	1
Aristo_of_Chios	Cicero	1
Aristo_of_Chios	Diodorus_Cronus	1
Aristo_of_Chios	Plato	1
Aristo_of_Chios	Pyrrho	1
Aristo_of_Chios	Seneca_the_Younger	1
Aristo_of_Chios	Zeno_of_Citium	3
Aristotle	Al-Farabi	1
Aristotle	Al-Kindi	1
Aristotle	Albertus_Magnus	1
Aristotle	Alcmaeon_of_Croton	1
Aristotle	Alexander_of_Aphrodisias	1
Aristotle	Ammonius_Hermiae	1
Aristotle	Anaxagoras	1
Aristotle	Andronicus_of_Rhodes	1
Aristotle	Archimedes	1
Aristotle	Aristoxenus	3
Aristotle	Averroes	1
Aristotle	Avicenna	1
Aristotle	Bertrand_Russell	1
Aristotle	Boethius	1
Aristotle	Charles_Darwin	2
Aristotle	Dante_Alighieri	2
Aristotle	Democritus	2
Aristotle	Diogenes_Laertius	2
Aristotle	Empedocles	4
Aristotle	Galen	1
Aristotle	Galileo_Galilei	2
Aristotle	George_Boole	1
Aristotle	Gerard_of_Cremona	1
Aristotle	Henry_Home,_Lord_Kames	1
Aristotle	Immanuel_Kant	1
Aristotle	Isaac_Newton	1
Aristotle	Jean_Buridan	2
Aristotle	John_Philoponus	2
Aristotle	Justinian_I	1
Aristotle	Maimonides	1
Aristotle	Marcus_Aurelius	1
Aristotle	Olympiodorus_the_Younger	1
Aristotle	Plato	3
Aristotle	Porphyry_of_Tyre	1
Aristotle	Samuel_ibn_Tibbon	1
Aristotle	Simplicius_of_Cilicia	1
Aristotle	Speusippus	1
Aristotle	Syrianus	1
Aristotle	Theophrastus	5
Aristotle	Thomas_Aquinas	2
Aristotle	William_of_Moerbeke	1
Aristotle	Xenocrates	1
Aristoxenus	Archytas	3
Aristoxenus	Aristotle	2
Aristoxenus	Cicero	3
Aristoxenus	Philolaus	2
Aristoxenus	Plato	1
Aristoxenus	Porphyry_of_Tyre	1
Aristoxenus	Ptolemy	1
Aristoxenus	Pythagoras	1
Aristoxenus	Socrates	1
Aristoxenus	Theophrastus	1
Arius	Athanasius_of_Alexandria	3
Arius	Eusebius	3
Arius	Jesus	2
Arius	Origen	2
Arius	Porphyry_of_Tyre	1
Arnold_Geulincx	Baruch_Spinoza	1
Arnold_Geulincx	Christian_Thomasius	1
Arnold_Geulincx	Christian_Wolff_(philosopher)	1
Arnold_Geulincx	Friedrich_Nietzsche	1
Arnold_Geulincx	Gottfried_Wilhelm_Leibniz	1
Arnold_Geulincx	Jean_Le_Clerc_(theologian)	1
Arnold_Geulincx	Pierre_Bayle	1
Arnold_Geulincx	René_Descartes	1
Arnold_Ruge	Karl_Marx	1
Arnold_Ruge	Plato	1
Arthur_Collier	Aristotle	1
Arthur_Collier	George_Berkeley	1
Arthur_Collier	Gottfried_Wilhelm_Leibniz	1
Arthur_Collier	John_Locke	1
Arthur_Collier	John_Norris_(philosopher)	1
Arthur_Collier	Nicolas_Malebranche	1
Arthur_Collier	René_Descartes	1
Arthur_Collier	Sir_William_Hamilton,_9th_Baronet	1
Arthur_Eddington	Albert_Einstein	3
Arthur_Eddington	Alfred_North_Whitehead	1
Arthur_Eddington	Bertrand_Russell	1
Arthur_Eddington	Charles_Darwin	1
Arthur_Oncken_Lovejoy	Albert_Einstein	1
Arthur_Oncken_Lovejoy	George_Boas	1
Arthur_Oncken_Lovejoy	Josiah_Royce	2
Arthur_Oncken_Lovejoy	William_James	2
Arthur_Schopenhauer	Albert_Einstein	1
Arthur_Schopenhauer	Baltasar_Gracián	1
Arthur_Schopenhauer	Baruch_Spinoza	1
Arthur_Schopenhauer	Bertrand_Russell	1
Arthur_Schopenhauer	Charles_Darwin	1
Arthur_Schopenhauer	David_Hume	1
Arthur_Schopenhauer	Eduard_von_Hartmann	1
Arthur_Schopenhauer	Erwin_Schrödinger	1
Arthur_Schopenhauer	Francis_Bacon	1
Arthur_Schopenhauer	Friedrich_Heinrich_Jacobi	1
Arthur_Schopenhauer	Friedrich_Nietzsche	2
Arthur_Schopenhauer	Friedrich_Schleiermacher	1
Arthur_Schopenhauer	Friedrich_Wilhelm_Joseph_Schelling	1
Arthur_Schopenhauer	Georg_Wilhelm_Friedrich_Hegel	1
Arthur_Schopenhauer	George_Berkeley	1
Arthur_Schopenhauer	George_Santayana	1
Arthur_Schopenhauer	Giordano_Bruno	1
Arthur_Schopenhauer	Gottlob_Ernst_Schulze	3
Arthur_Schopenhauer	Gottlob_Frege	1
Arthur_Schopenhauer	Hans_Vaihinger	1
Arthur_Schopenhauer	Hermann_von_Helmholtz	1
Arthur_Schopenhauer	Hicetas	1
Arthur_Schopenhauer	Immanuel_Kant	2
Arthur_Schopenhauer	Jakob_Friedrich_Fries	1
Arthur_Schopenhauer	James_Clerk_Maxwell	1
Arthur_Schopenhauer	Johann_Gottfried_Herder	2
Arthur_Schopenhauer	Johann_Gottlieb_Fichte	2
Arthur_Schopenhauer	Johann_Wolfgang_von_Goethe	2
Arthur_Schopenhauer	John_Locke	1
Arthur_Schopenhauer	Karl_Christian_Friedrich_Krause	3
Arthur_Schopenhauer	L._E._J._Brouwer	1
Arthur_Schopenhauer	Leo_Tolstoy	1
Arthur_Schopenhauer	Ludwig_Wittgenstein	1
Arthur_Schopenhauer	Marsilio_Ficino	1
Arthur_Schopenhauer	Nicolas_Malebranche	1
Arthur_Schopenhauer	Otto_Weininger	1
Arthur_Schopenhauer	Paul_Deussen	1
Arthur_Schopenhauer	Petrarch	1
Arthur_Schopenhauer	Philipp_Mainländer	1
Arthur_Schopenhauer	Philolaus	1
Arthur_Schopenhauer	Plato	2
Arthur_Schopenhauer	Plotinus	1
Arthur_Schopenhauer	Samuel_von_Pufendorf	1
Arthur_Schopenhauer	Seneca_the_Younger	1
Arthur_Schopenhauer	Sigmund_Freud	1
Arthur_Schopenhauer	The_Buddha	2
Arthur_Schopenhauer	Thomas_Hobbes	2
Arthur_Schopenhauer	Vladimir_Solovyov_(philosopher)	1
Arthur_de_Gobineau	Alexis_de_Tocqueville	1
Arthur_de_Gobineau	Voltaire	1
Asanga	Fazang	1
Asanga	Vasubandhu	2
Asclepiades_of_Bithynia	Antiochus_of_Ascalon	1
Asclepiades_of_Bithynia	Democritus	1
Asclepiades_of_Bithynia	Epicurus	1
Asclepiades_of_Bithynia	Galen	1
Asclepiades_of_Bithynia	Hippocrates	1
Ashtavakra	Uddālaka_Āruṇi	3
Ashtavakra	Śvetaketu	1
Aspasius	Albertus_Magnus	1
Aspasius	Aristotle	1
Aspasius	Boethius	1
Aspasius	Plotinus	1
Aspasius	Porphyry_of_Tyre	1
Athanasius_of_Alexandria	Arius	4
Athanasius_of_Alexandria	C._S._Lewis	1
Athanasius_of_Alexandria	Clement_of_Alexandria	1
Athanasius_of_Alexandria	Cyril_of_Alexandria	2
Athanasius_of_Alexandria	Eusebius	2
Athanasius_of_Alexandria	Isaac_Newton	1
Athanasius_of_Alexandria	John_Henry_Newman	1
Athanasius_of_Alexandria	Origen	2
Athanasius_of_Alexandria	Pope_Gregory_I	1
Atiśa	Asanga	1
Atiśa	Chandrakirti	1
Atiśa	Je_Tsongkhapa	1
Atiśa	Nagarjuna	1
Atiśa	Naropa	1
Atiśa	Vasubandhu	1
August_Cieszkowski	Georg_Wilhelm_Friedrich_Hegel	2
August_Cieszkowski	Joachim_of_Fiore	1
August_Cieszkowski	Karl_Marx	2
August_Cieszkowski	Moses_Hess	1
August_Wilhelm_Rehberg	Immanuel_Kant	1
Auguste_Comte	Aristotle	1
Auguste_Comte	Charles_Darwin	1
Auguste_Comte	Charles_Renouvier	1
Auguste_Comte	George_Eliot	2
Auguste_Comte	Harriet_Martineau	3
Auguste_Comte	Henri_de_Saint-Simon	3
Auguste_Comte	Herbert_Spencer	2
Auguste_Comte	Jeremy_Bentham	1
Auguste_Comte	John_Stuart_Mill	4
Auguste_Comte	Joseph_de_Maistre	1
Auguste_Comte	Karl_Marx	1
Auguste_Comte	Lucien_Lévy-Bruhl	1
Auguste_Comte	Pierre_Laffitte_(philosopher)	2
Auguste_Comte	Émile_Durkheim	1
Auguste_Comte	Émile_Littré	1
Augustine_of_Hippo	Alcuin	1
Augustine_of_Hippo	Ambrose	6
Augustine_of_Hippo	Anselm_of_Canterbury	1
Augustine_of_Hippo	Arthur_Schopenhauer	1
Augustine_of_Hippo	Bede	2
Augustine_of_Hippo	Bertrand_Russell	1
Augustine_of_Hippo	Cicero	2
Augustine_of_Hippo	Clement_of_Alexandria	1
Augustine_of_Hippo	Edmund_Husserl	1
Augustine_of_Hippo	Ferdinand_de_Saussure	1
Augustine_of_Hippo	Friedrich_Nietzsche	1
Augustine_of_Hippo	Gaius_Marius_Victorinus	1
Augustine_of_Hippo	Gregory_of_Nyssa	1
Augustine_of_Hippo	Immanuel_Kant	1
Augustine_of_Hippo	John_Calvin	1
Augustine_of_Hippo	Jonathan_Edwards_(theologian)	1
Augustine_of_Hippo	Ludwig_Wittgenstein	1
Augustine_of_Hippo	Martin_Heidegger	3
Augustine_of_Hippo	Pelagius	2
Augustine_of_Hippo	Plato	1
Augustine_of_Hippo	Plotinus	2
Augustine_of_Hippo	Pope_Gregory_I	3
Augustine_of_Hippo	Porphyry_of_Tyre	1
Augustine_of_Hippo	Rabanus_Maurus	1
Augustine_of_Hippo	René_Descartes	1
Augustine_of_Hippo	Robert_Kilwardby	1
Augustine_of_Hippo	Søren_Kierkegaard	1
Augustine_of_Hippo	Tertullian	1
Augustine_of_Hippo	Thomas_Aquinas	3
Augustus_De_Morgan	Alfred_North_Whitehead	2
Augustus_De_Morgan	C._I._Lewis	2
Augustus_De_Morgan	Charles_Babbage	1
Augustus_De_Morgan	Charles_Sanders_Peirce	3
Augustus_De_Morgan	Euclid	1
Augustus_De_Morgan	George_Boole	3
Augustus_De_Morgan	George_Croom_Robertson	1
Augustus_De_Morgan	George_Grote	1
Augustus_De_Morgan	Gottfried_Wilhelm_Leibniz	1
Augustus_De_Morgan	Henry_Brougham,_1st_Baron_Brougham_and_Vaux	1
Augustus_De_Morgan	James_Martineau	1
Augustus_De_Morgan	Johann_Heinrich_Lambert	1
Augustus_De_Morgan	John_Herschel	1
Augustus_De_Morgan	Pierre-Simon_Laplace	1
Augustus_De_Morgan	Sir_William_Hamilton,_9th_Baronet	2
Augustus_De_Morgan	Socrates	1
Augustus_De_Morgan	William_Kingdon_Clifford	1
Augustus_De_Morgan	William_Stanley_Jevons	2
Augustus_De_Morgan	William_Whewell	3
Avempace	Albertus_Magnus	1
Avempace	Aristotle	5
Avempace	Averroes	3
Avempace	Avicenna	1
Avempace	Duns_Scotus	1
Avempace	Galen	1
Avempace	Galileo_Galilei	2
Avempace	Hippocrates	1
Avempace	Ibn_Tufayl	1
Avempace	Judah_Halevi	1
Avempace	Maimonides	3
Avempace	Plato	2
Avempace	Ptolemy	1
Avempace	Thomas_Aquinas	1
Averroes	Agostino_Nifo	1
Averroes	Al-Farabi	3
Averroes	Al-Ghazali	3
Averroes	Aristotle	2
Averroes	Avempace	4
Averroes	Avicenna	5
Averroes	Boetius_of_Dacia	1
Averroes	Dante_Alighieri	1
Averroes	Elia_del_Medigo	1
Averroes	Eudoxus_of_Cnidus	1
Averroes	Galen	1
Averroes	Galileo_Galilei	1
Averroes	Gersonides	1
Averroes	Ibn_Arabi	1
Averroes	Ibn_Tufayl	3
Averroes	John_of_Jandun	1
Averroes	Maimonides	1
Averroes	Marsilius_of_Padua	1
Averroes	Pietro_Pomponazzi	1
Averroes	Plato	1
Averroes	Porphyry_of_Tyre	1
Averroes	Pythagoras	1
Averroes	Ramon_Llull	1
Averroes	Samuel_ibn_Tibbon	1
Averroes	Shem-Tov_ibn_Falaquera	1
Averroes	Siger_of_Brabant	1
Averroes	Thomas_Aquinas	6
Avicenna	Abu_Bakr_al-Razi	1
Avicenna	Al-Farabi	2
Avicenna	Al-Ghazali	2
Avicenna	Al-Kindi	2
Avicenna	Albertus_Magnus	2
Avicenna	Aristotle	2
Avicenna	Averroes	1
Avicenna	Dante_Alighieri	1
Avicenna	Fakhr_al-Din_al-Razi	1
Avicenna	Hunayn_ibn_Ishaq	1
Avicenna	Ibn_Taymiyya	1
Avicenna	Ibn_al-Haytham	1
Avicenna	Ibn_al-Khammar	1
Avicenna	Jean_Buridan	1
Avicenna	Johannes_Kepler	1
Avicenna	John_Philoponus	1
Avicenna	Martin_Heidegger	1
Avicenna	Nasir_al-Din_al-Tusi	1
Avicenna	Omar_Khayyam	1
Avicenna	Plato	2
Avicenna	Porphyry_of_Tyre	1
Avicenna	Ptolemy	2
Avicenna	René_Descartes	1
Avicenna	Roger_Bacon	1
Avicenna	Socrates	2
Avicenna	Thomas_Aquinas	1
Avicenna	Vincent_of_Beauvais	1
Avicenna	William_of_Auvergne	1
Avicenna	William_of_Ockham	1
Axel_Hägerström	Alf_Ross	1
Axel_Hägerström	C._D._Broad	1
Axel_Hägerström	Karl_Olivecrona	2
B._R._Ambedkar	Friedrich_Hayek	1
B._R._Ambedkar	John_Dewey	3
B._R._Ambedkar	Ludwig_von_Mises	1
B._R._Ambedkar	Mahatma_Gandhi	2
B._R._Ambedkar	Sarvepalli_Radhakrishnan	1
B._R._Ambedkar	The_Buddha	1
Baltasar_Gracián	Arthur_Schopenhauer	3
Baltasar_Gracián	Benedetto_Croce	1
Baltasar_Gracián	Friedrich_Nietzsche	2
Baron_d'Holbach	Adam_Smith	1
Baron_d'Holbach	Benjamin_Franklin	1
Baron_d'Holbach	Cesare_Beccaria	1
Baron_d'Holbach	Claude_Adrien_Helvétius	1
Baron_d'Holbach	David_Hume	3
Baron_d'Holbach	Denis_Diderot	5
Baron_d'Holbach	Ibn_al-Rawandi	1
Baron_d'Holbach	Immanuel_Kant	1
Baron_d'Holbach	Jean-Jacques_Rousseau	4
Baron_d'Holbach	Jean_Le_Rond_d'Alembert	1
Baron_d'Holbach	John_Locke	1
Baron_d'Holbach	Joseph_Priestley	1
Baron_d'Holbach	Karl_Marx	1
Baron_d'Holbach	Marquis_de_Condorcet	1
Baron_d'Holbach	Thomas_Hobbes	1
